id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
20449,Women Tshirts,5,white,loose,long,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20450,Women Tshirts,5,black,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20451,Women Tshirts,5,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20452,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20453,Women Tshirts,5,multicolor,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20454,Women Tshirts,5,black,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20455,Women Tshirts,5,default,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20456,Women Tshirts,5,maroon,regular,regular,printed,default,long sleeves,cuffed sleeves,default,dummy,dummy
20457,Women Tshirts,5,default,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20458,Women Tshirts,5,white,loose,long,printed,typography,default,regular sleeves,default,dummy,dummy
20459,Women Tshirts,5,multicolor,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20460,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20461,Women Tshirts,5,default,loose,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20462,Women Tshirts,5,maroon,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20463,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20464,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20465,Women Tshirts,5,black,regular,crop,printed,typography,default,regular sleeves,default,dummy,dummy
20466,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20467,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20468,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20469,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20470,Women Tshirts,5,default,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20471,Women Tshirts,5,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20472,Women Tshirts,5,default,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
20473,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20474,Women Tshirts,5,black,loose,long,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20475,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20476,Women Tshirts,5,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20477,Women Tshirts,5,yellow,loose,long,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20478,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20479,Women Tshirts,5,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20480,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20481,Women Tshirts,5,default,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20482,Women Tshirts,5,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20483,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20484,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20485,Women Tshirts,5,maroon,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20486,Women Tshirts,5,pink,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20487,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20488,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20489,Women Tshirts,5,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20490,Women Tshirts,5,yellow,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20491,Women Tshirts,5,white,regular,long,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20492,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20493,Women Tshirts,5,white,regular,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20494,Women Tshirts,5,white,regular,long,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20495,Women Tshirts,5,default,regular,regular,printed,default,default,regular sleeves,default,dummy,dummy
20496,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20497,Women Tshirts,5,pink,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20498,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20499,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20500,Women Tshirts,5,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20501,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20502,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20503,Women Tshirts,5,maroon,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20504,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20505,Women Tshirts,5,white,regular,crop,printed,typography,default,regular sleeves,default,dummy,dummy
20506,Women Tshirts,5,white,regular,regular,printed,funky print,default,regular sleeves,default,dummy,dummy
20507,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20508,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20509,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20510,Women Tshirts,5,black,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20511,Women Tshirts,5,default,regular,regular,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20512,Women Tshirts,5,yellow,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20513,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20514,Women Tshirts,5,black,regular,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20515,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20516,Women Tshirts,5,white,boxy,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20517,Women Tshirts,5,pink,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20518,Women Tshirts,5,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,dummy,dummy
20519,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20520,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20521,Women Tshirts,5,black,regular,long,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20522,Women Tshirts,5,pink,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20523,Women Tshirts,5,maroon,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20524,Women Tshirts,5,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20525,Women Tshirts,5,yellow,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20526,Women Tshirts,5,black,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20527,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20528,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20529,Women Tshirts,5,white,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20530,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20531,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20532,Women Tshirts,5,white,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20533,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20534,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20535,Women Tshirts,5,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20536,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20537,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20538,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20539,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20540,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20541,Women Tshirts,5,white,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20542,Women Tshirts,5,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20543,Women Tshirts,5,white,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20544,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20545,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20546,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20547,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20548,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20549,Women Tshirts,5,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20550,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20551,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20552,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20553,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20554,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20555,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20557,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20558,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20559,Women Tshirts,5,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20560,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20561,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20562,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20563,Women Tshirts,5,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20564,Women Tshirts,5,default,regular,regular,printed,default,default,regular sleeves,default,dummy,dummy
20565,Women Tshirts,5,yellow,regular,crop,printed,funky print,default,regular sleeves,default,dummy,dummy
20566,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20567,Women Tshirts,5,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,default,dummy,dummy
20568,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20569,Women Tshirts,5,default,loose,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20570,Women Tshirts,5,yellow,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20571,Women Tshirts,5,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20572,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20573,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20574,Women Tshirts,5,yellow,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20575,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20576,Women Tshirts,5,pink,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20577,Women Tshirts,5,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20578,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20579,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20580,Women Tshirts,5,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20581,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20582,Women Tshirts,5,default,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20583,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20584,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20585,Women Tshirts,5,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20586,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20587,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20588,Women Tshirts,5,black,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20589,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20590,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20591,Women Tshirts,5,white,regular,regular,printed,quirky,short sleeves,regular sleeves,applique,dummy,dummy
20592,Women Tshirts,5,white,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20593,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20594,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20595,Women Tshirts,5,white,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20596,Women Tshirts,5,pink,regular,crop,printed,quirky,long sleeves,cuffed sleeves,default,dummy,dummy
20597,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20598,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20599,Women Tshirts,5,pink,regular,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20600,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20601,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20602,Women Tshirts,5,maroon,regular,crop,printed,graphic,long sleeves,cuffed sleeves,default,dummy,dummy
20603,Women Tshirts,5,black,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
20604,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20605,Women Tshirts,5,black,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20606,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20607,Women Tshirts,5,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20608,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20609,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20610,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20611,Women Tshirts,5,maroon,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20612,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20613,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20614,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20615,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20616,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,applique,dummy,dummy
20617,Women Tshirts,5,pink,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20618,Women Tshirts,5,black,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
20619,Women Tshirts,5,white,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
20620,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20621,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20622,Women Tshirts,5,multicolor,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20623,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20624,Women Tshirts,5,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20625,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20626,Women Tshirts,5,pink,regular,crop,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20627,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20628,Women Tshirts,5,default,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20629,Women Tshirts,5,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20630,Women Tshirts,5,pink,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20631,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20632,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20633,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20634,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20635,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20636,Women Tshirts,5,yellow,regular,crop,printed,typography,default,regular sleeves,default,dummy,dummy
20637,Women Tshirts,5,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20638,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20639,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20640,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20641,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20642,Women Tshirts,5,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20643,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20644,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20645,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20646,Women Tshirts,5,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,default,dummy,dummy
20647,Women Tshirts,5,black,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20648,Women Tshirts,5,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20649,Women Tshirts,5,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
20650,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20651,Women Tshirts,5,maroon,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20652,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20653,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20654,Women Tshirts,5,white,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20655,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20656,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20657,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
20658,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20659,Women Tshirts,5,pink,regular,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20660,Women Tshirts,5,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20661,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20662,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20663,Women Tshirts,5,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20664,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20665,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20666,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20667,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20668,Women Tshirts,5,black,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20669,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
20670,Women Tshirts,5,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20671,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20672,Women Tshirts,5,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20673,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20674,Women Tshirts,5,white,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20675,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20676,Women Tshirts,5,white,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
20677,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20678,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20679,Women Tshirts,5,white,loose,long,printed,typography,default,regular sleeves,default,dummy,dummy
20680,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20681,Women Tshirts,5,maroon,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20682,Women Tshirts,5,white,loose,long,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20683,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20684,Women Tshirts,5,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20685,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20686,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20687,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20688,Women Tshirts,5,black,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20689,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20690,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20691,Women Tshirts,5,black,regular,crop,printed,default,long sleeves,cuffed sleeves,default,dummy,dummy
20692,Women Tshirts,5,pink,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20693,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20694,Women Tshirts,5,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20695,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20696,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20697,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20698,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20699,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20700,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20701,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20702,Women Tshirts,5,black,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20703,Women Tshirts,5,pink,regular,crop,printed,funky print,default,regular sleeves,default,dummy,dummy
20704,Women Tshirts,5,pink,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
20705,Women Tshirts,5,black,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20706,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20707,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20708,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20709,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
20710,Women Tshirts,5,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20711,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20712,Women Tshirts,5,default,regular,long,default,default,short sleeves,regular sleeves,default,dummy,dummy
20713,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20714,Women Tshirts,5,yellow,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20715,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
20716,Women Tshirts,5,maroon,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20717,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20718,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
20719,Women Tshirts,5,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
20720,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
20721,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
20722,Women Tshirts,5,black,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
